year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,7,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",62,13,11,0,0,0,2,2,2,350,263,0,0,0,87
2021,7,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Field",70,19,12,4,0,0,3,2,0,2040,1200,695,0,0,145
2021,7,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",138,48,35,5,1,0,7,8,0,3825,2560,376,36,0,853
2021,7,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",431,161,101,16,1,0,43,11,2,11044,5191,2403,17,0,3433
2021,7,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",152,57,9,2,0,0,46,2,1,4368,361,135,0,0,3872
2021,7,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",217,70,33,18,2,0,17,9,0,4876,2053,1260,271,0,1292
2021,7,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",164,46,26,3,0,0,17,0,0,1788,832,189,0,0,767
2021,7,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",62,25,20,0,1,0,4,0,0,931,822,0,17,0,92
2021,7,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",29,7,4,0,0,0,3,1,0,411,346,0,0,0,65
2021,7,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",53,21,6,2,0,0,13,0,0,1699,390,301,0,0,1008
2021,7,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",53,14,9,0,0,0,5,1,0,831,337,0,0,0,494
2021,7,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",7565,2157,1147,102,414,5,489,178,77,209479,111645,9735,46233,532,41334
2021,7,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2029,510,163,18,8,1,320,34,12,63882,20847,1734,773,41,40487
2021,7,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",1,1,1,0,0,0,0,0,0,17,17,0,0,0,0
2021,7,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",431,119,57,10,4,0,48,9,4,9084,4029,944,167,0,3944
2021,7,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",315,87,46,7,1,0,33,0,0,5295,2579,581,103,0,2032
2021,7,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1655,384,300,60,3,2,19,16,7,44290,35521,7219,265,44,1241
2021,7,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",53,13,1,0,1,0,11,1,0,680,43,0,46,0,591
2021,7,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",93,26,18,2,0,0,6,2,0,2762,2129,163,0,0,470
2021,7,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",62,13,13,0,0,0,0,1,0,2172,2172,0,0,0,0
2021,7,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",38,16,10,0,0,0,6,0,0,627,348,0,0,0,279
2021,7,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",91,28,17,3,1,0,7,1,0,1907,724,580,50,0,553
2021,7,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",57,11,10,1,0,0,0,0,0,1768,1622,146,0,0,0
2021,7,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",150,54,16,6,0,0,32,0,1,3905,771,568,0,0,2566
2021,7,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",62,8,3,5,0,0,0,0,1,2827,194,2633,0,0,0
2021,7,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",403,73,50,7,2,0,14,1,1,5276,3700,229,223,0,1124
2021,7,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",16,2,2,0,0,0,0,0,0,431,431,0,0,0,0
2021,7,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",329,84,44,8,0,0,32,3,1,6805,2808,626,0,0,3371
2021,7,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",758,174,96,18,0,0,60,4,3,12450,7135,1225,0,0,4090
2021,7,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",354,90,59,11,1,1,18,2,1,4852,2862,834,29,45,1082
2021,7,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",212,64,12,0,0,0,52,4,2,5769,436,0,0,0,5333
2021,7,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",53,9,8,0,0,0,1,2,0,945,930,0,0,0,15
2021,7,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",222,47,30,3,0,1,13,2,2,3365,1988,55,0,15,1307
2021,7,OO,SkyWest Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",61,17,5,0,0,0,12,2,0,2017,710,0,0,0,1307
2021,7,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",299,80,36,2,0,0,42,3,0,8251,3400,454,0,0,4397
2021,7,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",93,29,15,3,0,0,11,3,0,2406,930,253,0,0,1223
2021,7,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",432,47,33,8,0,0,6,0,0,3221,2585,342,0,0,294
2021,7,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",62,16,11,5,0,0,0,0,0,1821,1591,230,0,0,0
2021,7,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",283,81,45,16,3,0,17,4,0,6852,3145,1876,267,0,1564
2021,7,OO,SkyWest Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",92,20,2,0,0,0,18,2,0,1912,61,0,0,0,1851
2021,7,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",30,8,8,0,0,0,0,1,0,241,241,0,0,0,0
2021,7,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",79,40,23,3,1,0,13,3,0,3891,1389,230,94,0,2178
2021,7,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",120,32,13,0,0,0,19,0,0,4952,1782,0,0,0,3170
2021,7,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",57,29,18,5,1,1,4,0,1,1865,736,811,53,101,164
2021,7,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",253,58,35,13,0,0,10,3,0,4340,2730,1076,0,0,534
2021,7,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",93,31,14,5,1,0,11,0,0,2410,1220,562,34,0,594
2021,7,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",57,7,6,1,0,0,0,0,0,470,376,94,0,0,0
2021,7,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",124,16,9,3,1,0,3,1,0,707,282,209,73,0,143
2021,7,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",31,11,6,0,0,0,5,0,0,1694,1099,0,0,0,595
2021,7,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",31,21,3,0,0,0,18,0,0,1383,79,0,0,0,1304
2021,7,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",70,21,6,1,1,0,13,0,0,1236,350,52,29,0,805
2021,7,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",62,21,5,6,0,0,10,3,0,1140,107,378,0,0,655
2021,7,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",53,19,10,0,1,0,8,1,1,1591,720,0,89,0,782
2021,7,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",431,90,65,12,4,0,9,3,1,8629,5086,1684,341,0,1518
2021,7,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1917,551,294,48,69,0,140,39,12,48878,24405,6162,6901,0,11410
2021,7,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",180,63,35,6,0,0,22,1,2,5060,3005,549,0,0,1506
2021,7,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",372,102,48,10,0,0,44,9,0,8274,4055,535,0,0,3684
2021,7,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",62,6,6,0,0,0,0,0,0,755,755,0,0,0,0
2021,7,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",102,25,15,0,0,0,10,0,0,1787,624,0,0,0,1163
2021,7,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",62,6,1,5,0,0,0,0,0,2156,94,2062,0,0,0
2021,7,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",271,68,37,6,1,0,24,0,1,3527,1313,250,17,0,1947
2021,7,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",,,,,,,,,,,,,,,
2021,7,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",65,20,11,3,0,0,6,1,0,923,400,67,0,0,456
2021,7,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",84,27,11,3,0,0,13,2,0,1814,842,218,0,0,754
2021,7,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",62,8,6,2,0,0,0,1,1,1238,1150,88,0,0,0
2021,7,OO,SkyWest Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",31,2,2,0,0,0,0,0,0,32,32,0,0,0,0
2021,7,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",50,14,13,1,0,0,0,0,0,2539,2477,62,0,0,0
2021,7,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",53,17,8,4,0,0,5,0,0,1293,577,298,0,0,418
2021,7,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",274,84,37,7,9,2,29,1,0,5172,2028,239,927,183,1795
2021,7,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",31,13,3,1,0,0,9,0,0,610,104,34,0,0,472
2021,7,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4618,984,450,103,24,9,398,31,11,78448,31792,6618,1638,558,37842
2021,7,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",238,73,29,4,0,0,40,6,0,5760,2317,458,0,0,2985
2021,7,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",53,22,6,2,0,0,14,0,0,1689,647,154,0,0,888
2021,7,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",53,14,8,3,0,0,3,4,0,1403,710,360,0,0,333
2021,7,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",62,12,9,0,0,0,3,0,0,495,352,0,0,0,143
2021,7,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",26,7,4,0,0,0,3,1,0,381,124,0,0,0,257
2021,7,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",67,14,8,1,2,0,3,1,0,840,473,77,106,0,184
2021,7,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",149,16,7,5,0,0,4,0,0,953,338,332,0,0,283
2021,7,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",31,6,5,0,0,0,1,0,0,272,214,0,0,0,58
2021,7,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",124,27,21,1,0,0,5,1,0,1665,1416,54,0,0,195
2021,7,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",58,8,1,0,0,0,7,0,0,719,62,0,0,0,657
2021,7,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",124,24,23,1,0,0,0,3,0,3508,3312,196,0,0,0
2021,7,OO,SkyWest Airlines Inc.,LWB,"Lewisburg, WV: Greenbrier Valley",71,18,12,1,0,0,5,1,0,1888,1395,39,0,0,454
2021,7,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",93,14,12,2,0,0,0,0,0,1305,1030,275,0,0,0
2021,7,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",97,38,18,3,1,0,16,6,0,4289,2183,315,81,0,1710
2021,7,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",25,5,5,0,0,0,0,0,0,480,480,0,0,0,0
2021,7,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",150,40,23,3,0,0,14,1,0,2035,956,243,0,0,836
2021,7,OO,SkyWest Airlines Inc.,MCW,"Mason City, IA: Mason City Municipal",53,8,4,1,0,0,3,1,0,494,127,173,0,0,194
2021,7,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",31,9,1,0,0,0,8,0,0,574,22,0,0,0,552
2021,7,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",53,18,11,3,0,0,4,3,0,3239,2047,1005,0,0,187
2021,7,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",284,70,51,10,0,0,9,1,1,4476,3232,805,0,0,439
2021,7,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",30,6,4,0,0,0,2,1,0,208,157,0,0,0,51
2021,7,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",395,76,43,9,0,0,24,0,1,5823,2974,1420,0,0,1429
2021,7,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",26,3,1,0,0,0,2,2,0,109,15,0,0,0,94
2021,7,OO,SkyWest Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",92,14,5,1,0,0,8,2,0,944,223,105,0,0,616
2021,7,OO,SkyWest Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",61,25,4,0,0,0,21,1,0,1618,129,0,0,0,1489
2021,7,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",429,120,53,12,0,0,55,2,0,9633,4133,853,0,0,4647
2021,7,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",93,21,13,0,0,0,8,1,1,1048,531,0,0,0,517
2021,7,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",62,27,17,1,1,0,8,2,0,1675,953,80,55,0,587
2021,7,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",124,38,19,5,2,0,12,1,0,4479,2857,379,93,0,1150
2021,7,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",93,13,13,0,0,0,0,1,0,2286,2286,0,0,0,0
2021,7,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",151,43,28,1,0,0,14,1,0,2382,1524,175,0,0,683
2021,7,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",264,56,37,4,0,1,14,3,0,4591,3652,280,0,16,643
2021,7,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",253,80,59,9,0,0,12,1,1,6156,4300,799,0,0,1057
2021,7,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3418,451,347,87,4,2,11,9,0,49486,39032,9281,160,43,970
2021,7,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",31,3,3,0,0,0,0,1,0,63,63,0,0,0,0
2021,7,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",124,40,22,3,0,0,15,2,0,2220,891,172,0,0,1157
2021,7,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",273,59,26,24,5,0,4,0,0,4650,1783,1829,926,0,112
2021,7,OO,SkyWest Airlines Inc.,OGS,"Ogdensburg, NY: Ogdensburg International",54,21,18,3,0,0,0,1,1,1108,870,238,0,0,0
2021,7,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",665,173,80,20,2,0,71,6,3,14876,6386,1808,110,0,6572
2021,7,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",407,85,56,11,1,0,17,4,4,5048,3205,489,56,0,1298
2021,7,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",276,56,35,10,3,0,8,0,0,3367,1887,692,108,0,680
2021,7,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4584,1023,422,53,57,0,491,53,17,106937,46966,5441,4804,0,49726
2021,7,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",9,2,2,0,0,0,0,0,0,896,896,0,0,0,0
2021,7,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",39,9,3,2,0,0,4,0,0,598,93,60,0,0,445
2021,7,OO,SkyWest Airlines Inc.,PAE,"Everett, WA: Snohomish County",31,18,10,2,0,0,6,0,0,1216,653,253,0,0,310
2021,7,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",62,16,9,1,0,0,6,2,0,1664,553,815,0,0,296
2021,7,OO,SkyWest Airlines Inc.,PBG,"Plattsburgh, NY: Plattsburgh International",55,22,16,3,0,0,3,1,0,2341,1578,465,0,0,298
2021,7,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",786,125,49,18,1,0,57,1,0,6298,2352,858,28,0,3060
2021,7,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",154,36,27,7,1,0,1,1,0,3195,2664,400,75,0,56
